"x"
"1"	13.4730661186898
"2"	2.11819511204929
"3"	15.0904845238981
"4"	12.8229090814683
"5"	15.5582702287625
"6"	15.5032422305942
"7"	12.1820842202183
"8"	3.46400002976417
"9"	12.4745654680065
"10"	13.2932374584957
"11"	13.6292149632541
"12"	2.21368292007624
"13"	15.3502998700692
"14"	13.8586552659965
"15"	3.2788108509687
"16"	3.58941705746683
"17"	3.30779742550752
"18"	12.1901039194349
"19"	13.0231460088359
"20"	0.455190658386788
"21"	14.5000995235968
"22"	2.73893732127593
"23"	12.4025110411368
"24"	12.2053740373979
"25"	1.72030093078283
"26"	12.1668746364266
"27"	3.19462804087472
"28"	2.29763803674079
"29"	1.34960879309605
"30"	2.26915064471229
"31"	3.14410959324936
"32"	13.5725211162474
"33"	13.9658090726853
"34"	1.54645942893275
"35"	2.34089584564624
"36"	2.67823378669325
"37"	2.9992896511925
"38"	12.1415867032336
"39"	13.3595524268133
"40"	2.86028532748089
"41"	13.2702384097497
"42"	0
"43"	14.9510855307733
"44"	2.93108811593054
"45"	2.04042286038736
"46"	2.06374136623692
"47"	12.74182918851
"48"	3.23162871219974
"49"	1.77060236689693
"50"	12.4641489652153
"51"	12.1143197933808
"52"	3.69384066734723
"53"	12.2971857342655
"54"	3.02159503530606
"55"	15.6435786773996
"56"	15.0177454678519
"57"	1.80967390769763
"58"	2.00163154857337
"59"	12.4337389113087
"60"	4.05478621733752
"61"	15.0527017113227
"62"	0.815338902717402
"63"	1.66374922388203
"64"	2.55037217189731
"65"	3.03318638085387
"66"	2.81304047988283
"67"	12.2345805589523
"68"	1.14018393801419
"69"	12.7748606464595
"70"	7.84376044143012
"71"	2.1755352066288
"72"	12.7522507685016
"73"	1.18143010574843
"74"	12.4990892126878
"75"	2.59584326048322
"76"	12.3188179571439
"77"	12.1030762112596
"78"	3.29031161683542
"79"	13.916651135925
"80"	3.40650457315141
"81"	15.1739283292542
"82"	13.4338226321925
"83"	12.3402606631615
"84"	3.52891901284992
"85"	3.8465346863596
"86"	13.673113771589
"87"	14.2625884358055
"88"	13.3263779565147
"89"	14.1064238904381
"90"	13.9440983216354
"91"	1.63433571371138
"92"	2.96546358109203
"93"	2.90173559456893
"94"	0.646209989079034
"95"	12.1954165359063
"96"	12.3770550959513
"97"	1.01391523415262
"98"	12.7944987536475
"99"	2.71489937962778
"100"	12.2189911209584
