Sample	Gene0	Gene1	Gene2	Gene3	Gene4	Gene5	Gene6	Gene7	Gene8	Gene9
Sample0	-2.47072805058	-0.646738785621	12.1296686	-1.27652523157	0.229925416594	-1.62547579301	-0.413000228819	1.24253381598	4.34889085761	0.108622046227
Sample1	1.51901638987	2.63319516198	12.8414625833	-3.79507840421	-0.0798776931133	0.511786261222	1.13272131843	-3.68479637254	-0.491406193579	-0.892924932716
Sample2	-0.119109046682	-5.45946356733	-33.9616555369	-3.72503772456	6.50991947425	-4.80994442701	0.0696873313344	-0.195620391301	0.134416516594	1.38944997774
Sample3	0.109122192935	3.35643567911	16.2281607688	-3.06357179812	0.589904182347	-2.76827137517	1.04034013086	-2.96321240469	-1.48278629759	2.1040888707
Sample4	0.899952030684	-11.8385091937	-50.232552645	-4.10819972667	3.41218543752	-2.7738292077	1.50158005331	-0.943168149559	0.56956758293	-2.19821375814
Sample5	1.31672622012	1.19232890145	16.4806895778	0.0597585636832	-0.851584323563	-1.55063454061	-0.0820168259379	-8.18229657549	-1.03190849536	-1.21348767288
Sample6	-0.813595540452	-0.598880972731	3.57467282069	1.47254767201	-4.11779252177	-1.20407316422	-0.698231741872	-2.47346301911	2.24171532868	-0.297094714419
Sample7	-0.301411996269	1.03480761485	-5.27257148779	-4.48575558961	2.67940091869	-3.29481143614	1.91004927468	-5.12343639209	-0.961028162462	1.15466160202
Sample8	-1.22995546575	-9.80004819992	-49.5580249069	-5.71590458645	6.17686209246	-1.15222987	0.184082118872	-3.72884193259	0.380149705795	-0.536158778059
Sample9	-1.22493443579	3.04716816883	11.7272467954	-3.07931834782	2.32847120387	0.582012879243	-3.44051543478	0.0646916240837	2.93343392321	-1.32578005454
Sample10	1.31807494883	2.72276380902	11.5290238923	0.15238755645	-1.22522167337	-1.6124001772	-3.19017552156	-4.10071930048	0.804082922904	-3.45841851062
Sample11	0.331591107153	4.18183777191	7.26139529181	-4.57446136478	1.15560431679	-3.2154351451	-2.96200204087	-4.08886116731	-0.0075817998449	-0.00611593890069
Sample12	-3.9971835223	-8.77335607314	-42.3027050926	-3.96377506046	4.90734729036	-4.48338981985	2.06461671728	-3.85325032386	-0.22257529124	0.100149735206
Sample13	0.509567765239	-12.2464681879	-60.077331387	-5.32206999209	9.53969322685	-1.85567604254	-1.62812230777	-1.18411128475	1.43972656202	-0.820591839554
Sample14	-0.52342495142	-4.07755344328	-6.68676417418	-2.8239687457	-1.32218793341	-3.70765530189	1.51001776544	-0.947213357152	3.29311972561	1.92205173354
Sample15	0.399687707208	-1.62597486006	0.563163445225	-3.86678148341	1.56783811788	0.125031667049	-3.86557562664	-5.00722090211	4.51659828992	-2.68178847364
